,expected_goals_(xg)_diff,total_shots_diff,big_chances_diff,big_chances_missed_diff,accurate_passes_diff,accurate_passes_percentage_diff,fouls_committed_diff,offsides_diff,corners_diff,shots_off_target_diff,shots_on_target_diff,blocked_shots_diff,hit_woodwork_diff,shots_inside_box_diff,shots_outside_box_diff,xg_open_play_diff,xg_set_play_diff,xg_on_target_(xgot)_diff,passes_diff,own_half_diff,opposition_half_diff,accurate_long_balls_diff,accurate_long_balls_percentage_diff,accurate_crosses_diff,accurate_crosses_percentage_diff,throws_diff,yellow_cards_diff,red_cards_diff,tackles_won_diff,tackles_won_percentage_diff,interceptions_diff,blocks_diff,clearances_diff,keeper_saves_diff,duels_won_diff,ground_duels_won_diff,ground_duels_won_percentage_diff,aerial_duels_won_diff,aerial_duels_won_percentage_diff,successful_dribbles_diff,successful_dribbles_percentage_diff,score_diff,posession_diff,odds_sum,xg_penalty_diff,odds_predict,std_0,std_1,std_2,median_0,median_1,median_2,75_0,75_1,75_2,skew_0,skew_1,skew_2,kurtosis_0,kurtosis_1,kurtosis_2,range_0,range_1,range_2,mean_0,mean_1,mean_2,cv_odds,target,home_form_goals_scored,home_form_goals_conceded,home_form_goal_difference,home_form_wins,home_form_draws,home_form_losses,home_form_points_gained,home_form_win_ratio,home_form_draw_ratio,home_form_loss_ratio,home_form_win_streak,home_form_loss_streak,home_form_winless_streak,home_form_average_goals_scored,home_form_average_goals_conceded,home_form_clean_sheets,home_form_failed_to_score,home_form_scoring_ratio,home_form_conceding_ratio,away_form_goals_scored,away_form_goals_conceded,away_form_goal_difference,away_form_wins,away_form_draws,away_form_losses,away_form_points_gained,away_form_win_ratio,away_form_draw_ratio,away_form_loss_ratio,away_form_win_streak,away_form_loss_streak,away_form_winless_streak,away_form_average_goals_scored,away_form_average_goals_conceded,away_form_clean_sheets,away_form_failed_to_score,away_form_scoring_ratio,away_form_conceding_ratio,np_xg_diff,efficiency_metric_diff,aggression_factor_diff,off_def_balance_diff,overall_form_diff,home_form_efficiency,away_form_efficiency,shot_quality,np_xg_conversion_ratio,shot_quality_on_target,xg_shot_quality,open_play_xg_efficiency,odds_variability,predictability_index,discipline_score,set_play_efficiency,possession_efficiency,goal_conversion_ratio,possession_conversion,possession_territory,possession_effectiveness,possession_discipline,pass_efficiency,xg_per_pass,crossing_efficiency,crossing_xg_efficiency,opposition_half_pass_efficiency,big_chance_creation
49,-1.23,-7.0,-2.0,-2.0,-173.0,-0.2199999999999999,0.0,0.0,-4.0,-1.0,-6.0,0.0,0.0,-7.0,0.0,-0.4099999999999999,-0.81,-2.56,-164.0,-36.0,-137.0,2.0,-0.13,-4.0,-0.0199999999999999,-1.0,0.0,0.0,-2.0,-0.1099999999999999,2.0,0.0,3.0,5.0,3.0,-3.0,-0.1399999999999999,6.0,0.42,-1.0,-0.08,0.0,-38.0,1.0796298145743866,0.0,2,0.1070436048222094,0.2425590166190691,0.02720509433864,3.4,7.125,1.55,3.5,7.5,1.5714285714285714,0.1906142869340967,0.1111403980045328,-0.0906287968154159,-0.9721212121212126,-1.928449341574845,-0.8064973085614136,0.3500000000000001,0.5,0.1,3.408333333333333,7.236111111111111,1.548015873015873,0.7054817955604061,2,6,10,-4,1,0,4,3,0.2,0.0,0.8,0,4,4,1.2,2.0,0,3,0.4,1.0,11,4,7,3,1,1,10,0.6,0.2,0.2,2,0,0,2.2,0.8,3,1,0.8,0.4,-1.23,0.1757142857142857,0.0,-1.0,-7,0.6,2.75,0.1757142857142857,-0.0,0.4266666666666667,2.0813008130081303,0.05857142857142856,0.3768077157799185,1.4174710195117657,0.0,0.405,0.03236842105263158,-0.0,0.03236842105263158,0.26277372262773724,0.05263157894736842,-0.0,0.042682926829268296,0.0075,1.5,0.3075,0.051094890510948905,0.2857142857142857
50,0.38,7.0,1.0,1.0,-5.0,0.02,-1.0,1.0,0.0,3.0,2.0,2.0,0.0,5.0,2.0,0.26,0.11,0.06,-11.0,-7.0,2.0,-3.0,0.2,0.0,-0.35,2.0,2.0,0.0,3.0,0.02,1.0,-4.0,-3.0,-1.0,7.0,4.0,0.1399999999999999,3.0,0.2099999999999999,-1.0,-0.0999999999999999,0.0,0.0,1.0909090909090908,0.0,1,0.0552962396360413,0.0171901637602382,0.346035380314016,2.75,1.8333333333333333,5.5,2.8,1.8333333333333333,6.0,-0.1247790742159878,-0.4326163085823097,0.2305697991605959,-0.4356380319036428,-1.15970733003404,-1.1003252885512609,0.2279411764705883,0.05,1.2000000000000002,2.760121107266436,1.8247058823529407,5.576470588235294,0.5677270907634907,1,10,5,5,4,0,1,12,0.8,0.0,0.2,3,0,0,2.0,1.0,2,1,0.8,0.6,13,5,8,4,0,1,12,0.8,0.0,0.2,4,0,0,2.6,1.0,1,1,0.8,0.8,0.38,0.054285714285714284,1.0,4.0,0,2.0,2.6,0.054285714285714284,0.0,0.03,0.15789473684210525,0.037142857142857144,0.41852178371029547,1.7614096918559585,-0.5,-0.03666666666666667,0.0,0.0,0.0,-3.5,0.0,0.0,-0.6363636363636364,-0.034545454545454546,0.0,0.0,3.5,0.14285714285714285
51,-0.1500000000000001,-2.0,-2.0,-2.0,-261.0,-0.24,0.0,2.0,0.0,-3.0,-1.0,2.0,0.0,-2.0,0.0,-0.94,0.0099999999999999,-0.4299999999999999,-262.0,-80.0,-181.0,-12.0,-0.4299999999999999,-4.0,-0.36,-4.0,1.0,0.0,5.0,0.0,1.0,-3.0,-3.0,2.0,3.0,4.0,0.25,-1.0,-0.1999999999999999,-1.0,0.0,0.0,-56.0,1.078021978021978,0.79,2,0.0626369233637972,0.6360140634364062,0.0262959813169593,3.5,10.0,1.4444444444444444,3.6,11.0,1.452020202020202,1.153056086081374,0.3194070147825587,0.1815441552614268,0.0232492407573845,-1.2832433826373657,-0.1347489996467215,0.2000000000000001,2.0,0.1,3.5415032679738565,10.291666666666666,1.4417075517075515,0.8965275761713165,2,7,8,-1,2,1,2,7,0.4,0.2,0.4,0,2,2,1.4,1.6,1,0,1.0,0.8,12,7,5,4,0,1,12,0.8,0.0,0.2,0,1,1,2.4,1.4,1,0,1.0,0.8,-0.9400000000000002,0.4700000000000001,1.0,6.0,-5,0.875,1.7142857142857142,0.4700000000000001,-0.0,0.4299999999999999,2.866666666666664,0.47,0.7249469681171627,1.1154146582646902,0.0,-0.0008333333333333249,0.01678571428571429,-0.0,0.01678571428571429,0.4419889502762431,0.03571428571428571,-0.0,0.007633587786259542,0.0035877862595419855,0.25,0.23500000000000004,0.011049723756906077,1.0
52,0.5900000000000001,5.0,0.0,0.0,54.0,0.02,0.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,3.0,0.69,-0.09,0.0,56.0,-37.0,91.0,10.0,0.12,0.0,-0.2,-4.0,0.0,0.0,1.0,0.0699999999999999,1.0,-2.0,-8.0,-4.0,8.0,6.0,0.1399999999999999,2.0,0.34,6.0,0.39,-1.0,10.0,1.0708323934130386,0.0,2,0.0868872543905771,0.0631497369223055,0.0403867247331789,3.1,2.75,2.6,3.1,2.875,2.625,-0.293798807048794,0.3265781657552045,-0.5049305434479016,-0.6649880082179087,-1.1598983159311274,1.9345708708370069,0.3000000000000002,0.1749999999999998,0.2000000000000001,3.061990950226244,2.7794117647058822,2.608021390374332,0.0910935166765719,0,16,7,9,2,1,2,7,0.4,0.2,0.4,0,1,1,3.2,1.4,0,1,0.8,1.0,7,10,-3,2,1,2,7,0.4,0.2,0.4,0,1,1,1.4,2.0,2,0,1.0,0.6,0.5900000000000001,0.11800000000000002,0.0,-5.0,0,2.2857142857142856,0.7,0.11800000000000002,-1.6949152542372878,0.0,0.0,0.13799999999999998,0.19042371604606148,10.977729661601563,0.0,-0.0075,0.05900000000000001,-1.6949152542372878,0.05900000000000001,-0.4065934065934066,0.0,0.0,0.08928571428571429,0.010535714285714287,0.0,0.0,0.054945054945054944,0.0
53,-0.32,-4.0,-1.0,-2.0,21.0,-0.06,0.0,0.0,-1.0,1.0,-4.0,-1.0,-1.0,-3.0,-1.0,0.27,-0.5900000000000001,-0.3399999999999999,39.0,43.0,-22.0,10.0,-0.17,1.0,0.15,9.0,0.0,0.0,-3.0,-0.4999999999999999,-4.0,1.0,-2.0,4.0,1.0,0.0,0.0,1.0,0.1,1.0,0.17,0.0,8.0,1.0664335664335665,0.0,2,0.0469714134422193,0.2258869866723677,0.0314071544839678,2.6,5.5,2.0,2.6125,6.0,2.0,-0.2904389651726967,0.3182304068164744,-0.6273695132498747,-1.180929150222455,-1.72093956788224,-0.8638242936845204,0.1470588235294117,0.5,0.0909090909090908,2.572213622291021,5.705263157894737,1.9725108225108228,0.555956243222434,2,9,6,3,2,2,1,8,0.4,0.4,0.2,0,1,2,1.8,1.2,2,1,0.8,0.6,8,6,2,2,2,1,8,0.4,0.4,0.2,0,0,1,1.6,1.2,0,0,1.0,1.0,-0.32,0.08,0.0,-4.0,0,1.5,1.3333333333333333,0.08,-0.0,0.08499999999999998,1.0624999999999998,-0.0675,0.3042655545985548,1.7987027076156197,0.0,-0.06555555555555556,-0.04,-0.0,-0.04,-1.9545454545454546,-0.125,0.0,-0.10256410256410256,-0.008205128205128205,-4.0,-0.32,0.18181818181818182,0.25
54,0.7999999999999999,5.0,1.0,1.0,100.0,0.17,0.0,-1.0,4.0,1.0,5.0,-1.0,0.0,6.0,-1.0,0.1,0.69,1.45,100.0,42.0,58.0,11.0,0.38,3.0,0.23,7.0,-1.0,0.0,-4.0,-0.03,4.0,1.0,-17.0,-4.0,5.0,-5.0,-0.1399999999999999,10.0,0.53,0.0,-0.34,1.0,30.0,1.0644049346879536,0.0,1,0.4834929493785461,0.0175172541139262,2.6718699236468995,6.625,1.1428571428571428,26.0,7.0,1.1538461538461535,29.0,0.0971849427466492,0.8526110949357242,-0.0485434133503337,-1.216285453641141,0.0813244834988262,-1.2597011309785164,1.5,0.0625,9.0,6.611111111111111,1.1467030654530657,25.83333333333333,1.160241237669269,1,12,4,8,4,0,1,12,0.8,0.0,0.2,1,0,0,2.4,0.8,2,1,0.8,0.6,4,12,-8,1,0,4,3,0.2,0.0,0.8,0,4,4,0.8,2.4,0,3,0.4,1.0,0.7999999999999999,0.15999999999999998,-1.0,-4.0,9,3.0,0.3333333333333333,0.15999999999999998,1.25,0.29,1.8125,0.02,3.1728801271393716,0.8618897239067568,-0.0,0.046,0.026666666666666665,1.25,0.026666666666666665,0.7241379310344828,0.03333333333333333,0.0,0.05,0.008,1.6666666666666667,0.26666666666666666,0.08620689655172414,0.2
55,-1.2,-6.0,-1.0,0.0,-30.0,0.01,0.0,0.0,-2.0,-3.0,-3.0,0.0,0.0,-5.0,-1.0,-0.37,-0.04,-1.66,-39.0,26.0,-56.0,8.0,0.1499999999999999,-2.0,-0.2,5.0,0.0,0.0,-4.0,-0.8,-2.0,0.0,3.0,2.0,-8.0,-9.0,-0.26,1.0,0.12,-8.0,-0.19,-1.0,-10.0,1.0707070707070707,-0.79,2,0.2764285484212357,1.3314853305972123,0.018413609908661,5.5,18.0,1.2,5.825,19.0,1.2222222222222223,-0.0362160917521445,0.4472893518542843,0.1614042994609786,-0.6954425704602003,-0.3911035156250002,-1.221464526588738,1.0,5.0,0.0633333333333332,5.5736842105263165,18.26315789473684,1.1995720361509834,1.0599790285594128,2,8,2,6,4,1,0,13,0.8,0.2,0.0,2,0,0,1.6,0.4,3,0,1.0,0.4,10,4,6,4,0,1,12,0.8,0.0,0.2,0,1,1,2.0,0.8,2,0,1.0,0.6,-0.4099999999999999,0.06833333333333332,0.0,4.0,1,4.0,2.5,0.06833333333333332,2.439024390243903,0.5533333333333333,1.3833333333333333,0.06166666666666667,1.6263274889271089,0.9434148912918319,0.0,-0.006666666666666667,0.040999999999999995,0.8333333333333334,0.040999999999999995,-0.4642857142857143,0.1,-0.0,0.15384615384615385,0.01051282051282051,1.5,0.20499999999999996,0.10714285714285714,0.16666666666666666
56,-0.24,-6.0,1.0,1.0,-19.0,0.0,8.0,-1.0,-4.0,-3.0,-2.0,-1.0,-1.0,-5.0,-1.0,0.0,-0.25,-0.32,-21.0,29.0,-48.0,0.0,0.0,-3.0,-0.5,-1.0,1.0,0.0,2.0,0.28,0.0,1.0,5.0,2.0,-12.0,-9.0,-0.24,-3.0,-0.28,-1.0,-0.02,0.0,-4.0,1.0634032634032633,0.0,2,0.0648556010039772,0.2677063067368168,0.0162221421130762,2.6,7.5,1.8333333333333333,2.625,7.5,1.85,-0.1454955176106441,-0.4775471255022168,-1.0274023338282583,-1.3474263953930683,-1.3832702361636935,0.1666666666667966,0.2000000000000001,0.8499999999999996,0.05,2.5799535603715174,7.283333333333333,1.833333333333334,0.7728752974840947,1,22,10,12,4,1,0,13,0.8,0.2,0.0,3,0,0,4.4,2.0,2,0,1.0,0.6,6,5,1,3,1,1,10,0.6,0.2,0.2,0,1,1,1.2,1.0,3,1,0.8,0.4,-0.24,0.04,9.0,3.0,3,2.2,1.2,0.04,-0.0,0.16,1.3333333333333335,-0.0,0.3487840498538702,1.2938697914854491,8.0,0.0625,0.06,-0.0,0.06,-0.6041666666666666,-0.25,-2.0,0.2857142857142857,0.011428571428571429,0.6666666666666666,0.08,0.125,-0.16666666666666666
57,-0.59,-5.0,-1.0,0.0,-129.0,-0.2099999999999999,1.0,-3.0,-3.0,2.0,-2.0,-5.0,0.0,0.0,-5.0,-0.16,-0.43,-1.09,-116.0,-65.0,-64.0,-2.0,-0.12,1.0,0.62,-6.0,1.0,0.0,5.0,0.71,1.0,5.0,12.0,1.0,12.0,2.0,0.1,10.0,0.56,-3.0,0.37,-1.0,-30.0,1.0775311644876862,0.0,2,0.1949398451058083,0.7417238846010382,0.0158928447575403,4.6,11.0,1.3,4.95,12.0,1.3,0.5918843252843202,0.0747955387133921,1.1457009373661202,-1.1683901775361476,-0.2072864395744029,0.1989912998053729,0.5,3.0,0.0476190476190476,4.686111111111112,11.36111111111111,1.3007936507936506,0.875479731140172,2,14,5,9,2,1,2,7,0.4,0.2,0.4,0,1,1,2.8,1.0,2,1,0.8,0.6,18,3,15,4,1,0,13,0.8,0.2,0.0,4,0,0,3.6,0.6,4,0,1.0,0.2,-0.59,0.118,2.0,8.0,-6,2.8,6.0,0.118,1.6949152542372883,0.545,1.8474576271186443,0.032,0.9525565744643868,1.1422308985927754,1.0,0.086,0.019666666666666666,1.6949152542372883,0.019666666666666666,1.015625,0.03333333333333333,-0.03333333333333333,0.04310344827586207,0.005086206896551724,-2.0,-0.59,0.078125,0.2
58,-0.52,-1.0,1.0,1.0,14.0,0.01,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,-0.41,-0.12,-0.21,13.0,-38.0,52.0,4.0,0.0699999999999999,1.0,-0.07,-10.0,0.0,0.0,3.0,0.0,2.0,0.0,-2.0,0.0,2.0,-2.0,-0.08,4.0,0.2199999999999999,-8.0,-0.57,-1.0,4.0,1.070126660488106,0.0,2,0.0702898677187241,0.1715454346866827,0.0294581070111643,3.0,4.333333333333334,1.9761904761904765,3.0,4.440909090909091,2.0,0.0830434415720533,-1.1517457417248715,-0.4700822428991812,-0.7727975377334726,0.3103851270089128,-0.9638078366268704,0.2250000000000001,0.6000000000000001,0.0909090909090908,2.983187134502924,4.310437710437711,1.972418058132344,0.3808853099700729,2,12,4,8,3,2,0,11,0.6,0.4,0.0,0,0,1,2.4,0.8,1,1,0.8,0.8,9,10,-1,3,0,2,9,0.6,0.0,0.4,1,0,0,1.8,2.0,0,1,0.8,1.0,-0.52,0.52,-1.0,11.0,2,3.0,0.9,0.52,1.923076923076923,0.21,0.4038461538461538,0.41,0.2712934094165711,2.6254622423704723,0.0,-0.03,-0.13,1.923076923076923,-0.13,-0.7307692307692307,0.25,-0.25,-0.07692307692307693,-0.04,-1.0,-0.52,-0.019230769230769232,-1.0
59,1.0099999999999998,12.0,3.0,3.0,265.0,0.2,1.0,-1.0,3.0,2.0,5.0,5.0,1.0,8.0,4.0,0.96,0.0499999999999999,2.71,265.0,79.0,186.0,9.0,0.2199999999999999,9.0,0.14,3.0,-2.0,0.0,-1.0,0.03,-6.0,-5.0,-15.0,-5.0,-2.0,3.0,0.1399999999999999,-5.0,-0.26,6.0,0.4,0.0,54.0,1.0730263157894735,0.0,1,0.228931007227331,0.0117511456379243,1.0,4.75,1.25,16.0,4.961538461538462,1.25,17.0,-0.0460561151870683,-1.0308456511406914,0.0,-1.2931303167207326,-0.850806165210598,-2.0,0.6666666666666661,0.0277777777777776,2.0,4.683058608058608,1.2426739926739927,16.0,1.0509367132261638,0,1,2,-1,0,4,1,4,0.0,0.8,0.2,0,0,5,0.2,0.4,3,4,0.2,0.4,12,9,3,2,3,0,9,0.4,0.6,0.0,0,0,1,2.4,1.8,0,0,1.0,1.0,1.0099999999999998,0.08416666666666665,-1.0,-7.0,-5,0.5,1.3333333333333333,0.08416666666666665,0.0,0.542,2.6831683168316838,0.08,1.2406821528652552,0.9515320831548473,-0.5,0.004166666666666658,0.018703703703703698,0.0,0.018703703703703698,0.42473118279569894,0.05555555555555555,0.018518518518518517,0.045283018867924525,0.0038113207547169803,0.5555555555555556,0.1122222222222222,0.06451612903225806,0.25
60,-0.54,-10.0,-2.0,-2.0,-155.0,-0.13,-1.0,0.0,0.0,-2.0,-3.0,-5.0,0.0,-8.0,-2.0,-0.89,0.35,-1.28,-148.0,-72.0,-83.0,-4.0,-0.24,-2.0,-0.0499999999999999,5.0,-1.0,0.0,0.0,-0.1499999999999999,2.0,4.0,5.0,3.0,7.0,6.0,0.18,1.0,0.06,3.0,0.15,-1.0,-26.0,1.075169082125604,0.0,2,0.216314011876479,1.112756553256104,0.0170964928491388,4.6,12.5,1.2857142857142856,4.75,13.0,1.2928571428571427,0.375442246633939,-0.4858400400944512,-0.5270303667070718,-0.7996635130979803,-1.0175029653318932,-0.8446879956169182,0.6666666666666661,4.0,0.05,4.620020639834881,12.157894736842104,1.2784073820915929,0.940070438417768,2,3,7,-4,1,0,4,3,0.2,0.0,0.8,0,2,2,0.6,1.4,0,4,0.2,1.0,8,2,6,3,2,0,11,0.6,0.4,0.0,3,0,0,1.6,0.4,3,1,0.8,0.4,-0.54,0.054000000000000006,-2.0,-3.0,-8,0.42857142857142855,4.0,0.054000000000000006,1.8518518518518516,0.4266666666666667,2.3703703703703702,0.089,1.3461670579817218,1.0637500756678397,1.0,-0.0875,0.02076923076923077,1.8518518518518516,0.02076923076923077,0.8674698795180723,0.07692307692307693,0.038461538461538464,0.06756756756756757,0.0036486486486486487,1.5,0.27,0.12048192771084337,0.2
61,-0.0899999999999999,0.0,0.0,0.0,-80.0,-0.02,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,-0.1299999999999999,0.0399999999999999,0.0,-86.0,-101.0,21.0,0.0,-0.1099999999999999,-1.0,-0.3299999999999999,7.0,-1.0,0.0,-2.0,-0.25,5.0,-1.0,-6.0,0.0,-3.0,-1.0,-0.02,-2.0,-0.5,0.0,-0.21,0.0,-14.0,1.0856884759323784,0.0,1,0.06929462075484,0.0423056565735275,0.1994799332447076,2.4545454545454546,2.05,5.25,2.5,2.1,5.5,0.5010289461115631,-0.4961998298119291,-0.2501329065584842,-0.3877914003478744,-0.153139392772192,-1.4174840858435835,0.25,0.1652661064425771,0.5,2.471531100478469,2.05000147427392,5.281578947368421,0.535909679511855,1,7,7,0,2,1,2,7,0.4,0.2,0.4,0,0,3,1.4,1.4,1,1,0.8,0.8,4,5,-1,1,1,3,4,0.2,0.2,0.6,0,2,3,0.8,1.0,1,2,0.6,0.8,-0.0899999999999999,0.0,-1.0,-2.0,3,1.0,0.8,0.0,-0.0,0.0,-0.0,0.0,0.3110802105730751,1.8659860760695195,-0.0,0.0399999999999999,0.0064285714285714215,-0.0,0.0064285714285714215,-4.809523809523809,-0.0,-0.0,-0.0,0.0010465116279069755,-0.0,0.0899999999999999,0.0,0.0
62,0.07,2.0,0.0,0.0,16.0,0.0,2.0,1.0,3.0,-1.0,2.0,1.0,0.0,0.0,2.0,0.11,-0.04,0.07,22.0,-4.0,20.0,-6.0,-0.08,0.0,-0.04,6.0,0.0,0.0,-5.0,-0.83,-1.0,-2.0,-10.0,-2.0,-10.0,-8.0,-0.21,-2.0,-0.1299999999999999,-1.0,-0.29,0.0,6.0,1.0814458933882407,0.0,0,0.054686413717982,0.0675350151900236,0.0780114126000328,2.35,3.0,3.1,2.375,3.0,3.2,-0.0592900060080924,0.2787284974609559,-0.3702676695243777,-0.3675635562003552,-0.8956929329286476,-1.127237013702528,0.2115384615384616,0.2250000000000001,0.25,2.3400809716599187,2.972368421052632,3.1317174515235457,0.1445774168387055,0,13,10,3,2,2,1,8,0.4,0.4,0.2,0,0,1,2.6,2.0,1,0,1.0,0.8,13,9,4,2,1,2,7,0.4,0.2,0.4,0,2,2,2.6,1.8,1,0,1.0,0.8,0.07,0.035,2.0,-4.0,1,1.3,1.4444444444444444,0.035,0.0,0.035,1.0,0.055,0.2002328415080384,6.916709551641991,0.0,0.013333333333333334,0.011666666666666667,0.0,0.011666666666666667,-0.2,0.0,0.3333333333333333,0.09090909090909091,0.003181818181818182,0.0,0.0,0.1,0.0
63,-0.1699999999999999,2.0,-2.0,-1.0,41.0,0.07,3.0,-3.0,3.0,0.0,2.0,0.0,-1.0,2.0,0.0,-0.1699999999999999,0.0,-0.3399999999999999,32.0,13.0,28.0,1.0,0.13,2.0,0.13,7.0,0.0,0.0,-6.0,-0.39,4.0,0.0,-6.0,0.0,-6.0,-5.0,-0.1599999999999999,-1.0,-0.1999999999999999,4.0,0.0499999999999999,2.0,8.0,1.0410412325835212,0.0,1,5.047146145152359,0.0054175485209721,35.63775892920099,26.0,1.0125,67.0,29.0,1.02,126.0,-0.0859662639128044,0.1028134752529954,0.3114805737510648,-0.540161191175466,-1.2654087698067078,-1.3288387405716968,19.0,0.0193902439024391,115.0,25.0,1.0146789270031735,85.05263157894737,1.0631344372864378,1,12,2,10,4,1,0,13,0.8,0.2,0.0,1,0,0,2.4,0.4,4,1,0.8,0.2,9,1,8,4,1,0,13,0.8,0.2,0.0,3,0,0,1.8,0.2,4,0,1.0,0.2,-0.1699999999999999,-0.08499999999999995,3.0,-10.0,0,6.0,9.0,-0.08499999999999995,-11.764705882352947,-0.16999999999999996,2.0000000000000004,-0.08499999999999995,40.69032262287432,0.9406148130733276,0.0,0.0,-0.021249999999999988,-11.764705882352947,-0.021249999999999988,0.4642857142857143,-0.25,0.375,0.0625,-0.005312499999999997,1.0,-0.08499999999999995,0.07142857142857142,-1.0
64,0.99,6.0,2.0,1.0,164.0,0.1799999999999999,-3.0,0.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0,0.58,0.41,0.62,160.0,62.0,102.0,26.0,0.36,3.0,0.0,0.0,0.0,-1.0,-2.0,-0.3299999999999999,1.0,-1.0,-17.0,0.0,6.0,5.0,0.18,1.0,0.08,0.0,-0.13,2.0,36.0,1.0316815770109602,0.0,1,15.135603892488447,0.0021385353243127,83.85023686443719,36.0,1.0066666666666666,95.0,51.0,1.01,251.0,0.1662370799407611,-0.0912497966665839,0.8439401830710869,-0.4515322479091779,-1.1066307405928322,-0.851812029735358,59.0,0.006,259.0,38.8235294117647,1.0072666666666663,131.73333333333332,1.0796017723522342,0,5,7,-2,2,1,2,7,0.4,0.2,0.4,0,0,3,1.0,1.4,1,1,0.8,0.8,14,6,8,3,2,0,11,0.6,0.4,0.0,1,0,0,2.8,1.2,1,0,1.0,0.8,0.99,0.165,-4.0,-2.0,-4,0.7142857142857143,2.3333333333333335,0.165,2.0202020202020203,0.31,0.6262626262626263,0.09666666666666666,98.98797929224995,0.9262674678842014,1.0,0.013225806451612903,0.0275,2.0202020202020203,0.0275,0.6078431372549019,0.05555555555555555,-0.08333333333333333,0.0375,0.0061875,0.6666666666666666,0.33,0.058823529411764705,0.3333333333333333
65,-0.31,-5.0,-1.0,-1.0,228.0,0.18,1.0,1.0,-3.0,-4.0,-1.0,0.0,0.0,-3.0,-2.0,-0.0499999999999999,-0.26,-0.06,236.0,180.0,48.0,18.0,0.31,-1.0,-0.5,-2.0,1.0,0.0,-2.0,-0.0599999999999999,4.0,1.0,-3.0,1.0,3.0,3.0,0.12,0.0,0.0,5.0,0.2999999999999999,0.0,50.0,1.0960686600221483,0.0,0,0.0383682659288689,0.1783848936505241,0.055921039240681,2.15,4.0,2.625,2.2,4.2,2.75,-0.035263050080692,0.519047280306171,0.3272467007119626,-1.3027039031957912,-0.5749341425619914,-1.5143076048966082,0.1,0.5833333333333339,0.1499999999999999,2.150452488687783,4.00897435897436,2.669117647058824,0.3284765615483014,0,17,8,9,4,1,0,13,0.8,0.2,0.0,2,0,0,3.4,1.6,2,0,1.0,0.6,6,4,2,2,1,2,7,0.4,0.2,0.4,1,0,0,1.2,0.8,3,2,0.6,0.4,-0.31,0.062,2.0,-7.0,6,2.125,1.5,0.062,-0.0,0.06,0.1935483870967742,0.00999999999999998,0.272674198820074,3.044357245114895,1.0,-0.017333333333333333,-0.0062,-0.0,-0.0062,3.75,-0.02,0.02,-0.0211864406779661,-0.0013135593220338982,1.0,0.31,-0.10416666666666667,0.2
66,0.0499999999999999,1.0,0.0,0.0,44.0,0.0499999999999999,-3.0,2.0,2.0,-1.0,1.0,1.0,0.0,-1.0,2.0,0.03,0.0199999999999999,0.29,40.0,-2.0,46.0,3.0,0.1,0.0,0.03,5.0,0.0,0.0,-2.0,-0.34,-5.0,0.0,-3.0,-1.0,4.0,5.0,0.1599999999999999,-1.0,-0.1399999999999999,2.0,0.0,0.0,8.0,1.0696710696710696,0.0,1,0.0793128038358484,0.0340410857933205,0.2161101596594506,2.7,1.8333333333333333,6.5,2.75,1.869565217391304,6.65,-0.1005748768065842,0.3837769786018088,0.1831320647714003,-1.3259018690246918,-0.6873216622714433,1.379771870501477,0.25,0.1090909090909091,1.0,2.6823529411764704,1.846151445808196,6.552631578947367,0.6749274464607008,2,7,6,1,4,0,1,12,0.8,0.0,0.2,4,0,0,1.4,1.2,2,1,0.8,0.6,4,6,-2,2,1,2,7,0.4,0.2,0.4,0,0,1,0.8,1.2,2,1,0.8,0.6,0.0499999999999999,0.0499999999999999,-3.0,-4.0,5,1.1666666666666667,0.6666666666666666,0.0499999999999999,0.0,0.29,5.800000000000011,0.03,0.3294640492886195,1.48164073819189,0.0,0.00399999999999998,0.006249999999999987,0.0,0.006249999999999987,-0.043478260869565216,0.0,-0.375,0.025,0.0012499999999999974,0.0,0.0,0.021739130434782608,0.0
